species,genus,family,order,superorder,status,flight_ability,beak_length_culmen,beak_length_nares,beak_width,beak_depth,tarsus_length,wing_length,kipps_distance,tail_length,body_mass,reference_id
Chlorochrysa_phoenicotis,Chlorochrysa,Thraupidae,Passeriformes,Neoaves,Extant,1,15.9,9.6,3.8,4.6,21.6,73.5,18.1,40.2,21.8,Avonet
Chlorophanes_spiza,Chlorophanes,Thraupidae,Passeriformes,Neoaves,Extant,1,15.9,11.4,4.5,4.6,18.9,68.3,16.7,48.2,19,Avonet
Chlorornis_riefferii,Chlorornis,Thraupidae,Passeriformes,Neoaves,Extant,1,20.4,11.1,6.7,9.2,29.3,106.9,19.4,87.2,53,Avonet
Chrysocorypha_delatrii,Chrysocorypha,Thraupidae,Passeriformes,Neoaves,Extant,1,15.2,9.8,4.9,5.9,19.2,71.4,11,58.1,18,Avonet
Chrysothlypis_chrysomelas,Chrysothlypis,Thraupidae,Passeriformes,Neoaves,Extant,1,15,9.6,3.5,4.1,16.3,61.5,13.1,43,13,Avonet
Chrysothlypis_salmoni,Chrysothlypis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.7,9.6,3.9,4.5,16.1,63.4,11.2,45.8,12.5,Avonet
Cissopis_leverianus,Cissopis,Thraupidae,Passeriformes,Neoaves,Extant,1,19.8,12.1,7.7,9.4,25.9,106.3,13.8,129,76,Avonet
Cnemathraupis_aureodorsalis,Cnemathraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,22.9,12.1,8.2,10.8,34.5,122.6,23.5,100.6,85,Avonet
Cnemathraupis_eximia,Cnemathraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,20.2,10.4,7.1,9.6,30.3,116.7,21.5,91.6,62.7,Avonet
Cnemoscopus_chrysogaster,Cnemoscopus,Thraupidae,Passeriformes,Neoaves,Extant,1,15.2,7.3,4,4.7,21.1,77.9,14,66.2,18,Avonet
Cnemoscopus_rubrirostris,Cnemoscopus,Thraupidae,Passeriformes,Neoaves,Extant,1,16.5,8.8,3.9,5.2,22.3,87.4,14,71.1,18,Avonet
Coereba_flaveola,Coereba,Thraupidae,Passeriformes,Neoaves,Extant,1,13.2,9.9,3.6,3.9,16.9,54.6,11,34.1,10,Avonet
Compsothraupis_loricata,Compsothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,22.7,13.4,6,8.5,22.5,114.2,27.9,79.7,72.5,Avonet
Conirostrum_albifrons,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,15.4,8.4,3.1,3.8,16.5,71,15.3,57.3,14.9,Avonet
Conirostrum_bicolor,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,13.8,8.3,3.3,3.6,18.1,62.1,12.2,46.8,10.5,Avonet
Conirostrum_binghami,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,22.9,13.6,3.9,4.8,21,86,20,57.2,25,Avonet
Conirostrum_cinereum,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,11.8,7,2.6,3.2,18.5,61.9,12.8,53.4,8.8,Avonet
Conirostrum_ferrugineiventre,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,13.6,7.3,2.7,3.7,19.3,68.2,15.5,51.6,11.5,Avonet
Conirostrum_fraseri,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,12.9,7,2.6,3.2,17.9,59.7,9.5,52.5,8.8,Avonet
Conirostrum_leucogenys,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,11.1,6.9,2.9,3,14.1,53.8,11.9,32.5,7,Avonet
Conirostrum_margaritae,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,13.1,8,3.6,3.7,16.2,59.8,12.2,40.9,9.7,Avonet
Conirostrum_rufum,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,13.3,7.4,2.7,3.3,18.8,63.1,10.6,54.4,11,Avonet
Conirostrum_sitticolor,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,14.2,7.7,2.8,3.8,17.7,66.9,13.9,55.6,11.9,Avonet
Conirostrum_speciosum,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,11.5,8.4,2.8,3.6,14.3,55.8,12.5,40.2,8.8,Avonet
Conirostrum_tamarugense,Conirostrum,Thraupidae,Passeriformes,Neoaves,Extant,1,10.4,7,2.7,3.1,15.7,63.2,13,52.9,10.5,Avonet
Conothraupis_mesoleuca,Conothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.7,10.6,5.7,7.8,17.2,65.3,9.9,52.6,15.3,Avonet
Conothraupis_speculigera,Conothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,18.9,10.4,6.5,7.7,22.5,75.8,16.8,65,25,Avonet
Corydospiza_alaudina,Corydospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,14.7,8.4,4.3,5.7,21.4,75.1,15.1,55.9,23.9,Avonet
Corydospiza_carbonaria,Corydospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,11.8,7.3,4.4,5.9,18.7,72,11.3,58.5,17.9,Avonet
Coryphaspiza_melanotis,Coryphaspiza,Thraupidae,Passeriformes,Neoaves,Extant,1,13.4,7.6,4.5,5.6,18.8,59,8.9,53.4,15.7,Avonet
Coryphospingus_cucullatus,Coryphospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,13.6,8.2,4.6,6.2,18.8,63.8,7.2,61.1,14.3,Avonet
Coryphospingus_pileatus,Coryphospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,12,9.2,4.6,6.7,17.1,63.7,11.7,57.3,15.3,Avonet
Creurgops_dentatus,Creurgops,Thraupidae,Passeriformes,Neoaves,Extant,1,14.9,8.1,5,5.9,19.9,69.1,12.8,65.4,19,Avonet
Creurgops_verticalis,Creurgops,Thraupidae,Passeriformes,Neoaves,Extant,1,19.8,9.2,5.5,6.4,19.3,77.7,14.5,68.8,24,Avonet
Cyanerpes_caeruleus,Cyanerpes,Thraupidae,Passeriformes,Neoaves,Extant,1,19.5,14.7,3.4,3.3,13.8,56.7,14.4,32.1,12,Avonet
Cyanerpes_cyaneus,Cyanerpes,Thraupidae,Passeriformes,Neoaves,Extant,1,19.4,12.8,3.8,3.6,13.7,60.9,15.7,34.8,14,Avonet
Cyanerpes_lucidus,Cyanerpes,Thraupidae,Passeriformes,Neoaves,Extant,1,21.9,15,3.4,3.4,13.1,57,13.9,30.2,11.4,Avonet
Cyanerpes_nitidus,Cyanerpes,Thraupidae,Passeriformes,Neoaves,Extant,1,13.6,9,2.7,2.8,12,50,11.1,27,9,Avonet
Cyanicterus_cyanicterus,Cyanicterus,Thraupidae,Passeriformes,Neoaves,Extant,1,25.9,16.2,7.5,8.3,21.6,93.8,22.1,65.4,34,Avonet
Cypsnagra_hirundinacea,Cypsnagra,Thraupidae,Passeriformes,Neoaves,Extant,1,17.9,10.5,4.6,5.9,22,76.2,13.7,59.8,31.4,Avonet
Dacnis_albiventris,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,11.7,6.5,3.6,3.1,13.1,58.9,15,36,11.2,Avonet
Dacnis_berlepschi,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,14,8.7,3.6,4.3,15.2,63,12,46.8,12.8,Avonet
Dacnis_cayana,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.7,8,3.7,4.2,15.5,61.8,15.5,43.9,13,Avonet
Dacnis_egregia,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,12.8,7.7,3.3,3.6,14.1,62.6,16.4,41.2,11,Avonet
Dacnis_flaviventer,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.9,9.1,3.9,4,14.9,60.4,12.2,40.8,13,Avonet
Dacnis_hartlaubi,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,12.1,7,4,4.1,15,64.3,17.3,41.2,11,Avonet
Dacnis_lineata,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,13,7.5,3.5,3.5,14.1,58,14.8,40.6,11,Avonet
Dacnis_nigripes,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,8.4,3.4,3.4,14.2,59.5,17.2,35,14,Avonet
Dacnis_venusta,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.1,8.9,3.8,3.9,14.8,64.6,15.9,38.8,16.1,Avonet
Dacnis_viguieri,Dacnis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.1,8.5,3.7,3.5,14,57.6,13,38.6,13,Avonet
Diglossa_albilatera,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,13.1,7.3,3.1,4.6,19.8,56.7,9.6,43.5,9.8,Avonet
Diglossa_baritula,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,12.2,7.3,2.4,4.3,17.8,58.1,12.3,45.9,9.2,Avonet
Diglossa_brunneiventris,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,13.4,7.9,2.4,4,21.4,64.9,11.9,57.6,12,Avonet
Diglossa_caerulescens,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,17.1,9.8,2.7,4.1,19.9,68.1,11.9,54.2,14.4,Avonet
Diglossa_carbonaria,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,14.4,7.8,2.2,4.7,22,68.3,11.5,60.5,11,Avonet
Diglossa_cyanea,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,18,11.4,3.3,5.1,22.5,73.6,13.8,63,17,Avonet
Diglossa_duidae,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,16.5,9.3,2.7,5,20.1,72.2,16.7,55.5,14.8,Avonet
Diglossa_glauca,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,13.4,7.9,2.5,4.3,16.4,62.1,13.1,45.9,12,Avonet
Diglossa_gloriosa,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,13.1,7.6,2.4,4.2,20.9,63,13.5,52,11,Avonet
Diglossa_gloriosissima,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,16.4,9.8,2.5,4.3,24.5,72.8,13.6,63.3,14,Avonet
Diglossa_humeralis,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,13.9,8.1,2.3,4.4,22.4,67.4,11.7,59.2,13.1,Avonet
Diglossa_indigotica,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,13.2,8.1,2.2,4.2,19.7,62.5,11,39,13.7,Avonet
Diglossa_lafresnayii,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,17.3,9.3,2.6,4.9,24.8,70.9,11.4,63.4,16,Avonet
Diglossa_major,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,20.5,11.5,3.3,5.3,24.6,82,15.6,74,22.2,Avonet
Diglossa_mystacalis,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,16.4,10.4,2.8,4.9,25,69.2,10.3,62.9,16.2,Avonet
Diglossa_plumbea,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,12.7,8.6,2.5,4.4,17.8,55.2,9.3,42.8,10,Avonet
Diglossa_sittoides,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,12.9,7.6,2.5,4.4,18.7,57.1,13.1,46.2,9,Avonet
Diglossa_venezuelensis,Diglossa,Thraupidae,Passeriformes,Neoaves,Extant,1,14.5,8.6,2.5,4.4,22.2,67.1,10.6,60.6,12.6,Avonet
Diuca_diuca,Diuca,Thraupidae,Passeriformes,Neoaves,Extant,1,17.4,10.8,5.3,7.8,21.3,85.2,20.1,66.8,36.8,Avonet
Donacospiza_albifrons,Donacospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,12.9,7.1,3.8,4.5,17.3,57.8,8.7,68.2,16.5,Avonet
Dubusia_carrikeri,Dubusia,Thraupidae,Passeriformes,Neoaves,Extant,1,22.7,10.6,5.7,7.5,28.1,90.7,12.4,90.4,37,Avonet
Dubusia_castaneoventris,Dubusia,Thraupidae,Passeriformes,Neoaves,Extant,1,16.7,9.1,4.3,6.4,24.2,80.9,15.1,70,28,Avonet
Dubusia_stictocephala,Dubusia,Thraupidae,Passeriformes,Neoaves,Extant,1,22.7,10.9,5.9,7.5,28.8,88.8,12.4,96.2,37,Avonet
Dubusia_taeniata,Dubusia,Thraupidae,Passeriformes,Neoaves,Extant,1,22.7,10.6,5.7,7.5,28.1,90.7,12.4,90.4,37,Avonet
Emberizoides_duidae,Emberizoides,Thraupidae,Passeriformes,Neoaves,Extant,1,17.4,9.8,5.2,6.7,25.4,77,10.9,123,27.6,Avonet
Emberizoides_herbicola,Emberizoides,Thraupidae,Passeriformes,Neoaves,Extant,1,14.9,8.3,4.8,6.5,23.6,70.1,7.4,97,27.6,Avonet
Emberizoides_ypiranganus,Emberizoides,Thraupidae,Passeriformes,Neoaves,Extant,1,13.4,8.5,5.5,6,20.1,62,7.1,88.6,20.1,Avonet
Embernagra_longicauda,Embernagra,Thraupidae,Passeriformes,Neoaves,Extant,1,18.4,10.6,6.2,8.3,25.4,79.8,8.8,94.2,42.2,Avonet
Embernagra_platensis,Embernagra,Thraupidae,Passeriformes,Neoaves,Extant,1,17.6,10.3,5.5,8.2,31.1,89.8,11.9,92.2,45.5,Avonet
Ephippiospingus_dorsalis,Ephippiospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,14.8,10,5.1,6.7,23.1,98.5,18.1,65.3,38.1,Avonet
Ephippiospingus_erythronotus,Ephippiospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,10.1,5.7,6.7,24.4,101.9,20,70.2,20.7,Avonet
Eucometis_penicillata,Eucometis,Thraupidae,Passeriformes,Neoaves,Extant,1,18,11.6,6.4,6.9,20.4,88.7,16.3,76.8,27,Avonet
Euneornis_campestris,Euneornis,Thraupidae,Passeriformes,Neoaves,Extant,1,16,9.7,4.6,4.7,17.5,69.5,14.8,48.4,16,Avonet
Geospiza_acutirostris,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,14.7,10.3,6.1,6.9,19.9,61.2,9.1,34.8,12.3,Avonet
Geospiza_conirostris,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,22.9,15.7,9,13.8,22.7,78,13.5,47.5,27.6,Avonet
Geospiza_difficilis,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,14.7,10.3,6.1,6.9,19.9,61.2,9.1,34.8,12.3,Avonet
Geospiza_fortis,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,18.2,12.3,8.8,11.1,20.8,73.4,13.5,41.5,24,Avonet
Geospiza_fuliginosa,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,12.8,9,5.8,6.9,19.5,62.8,10.4,36.9,14.5,Avonet
Geospiza_heliobates,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,17.2,11.1,5.1,7.1,23.6,71,11.8,42.5,18,Avonet
Geospiza_magnirostris,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,24,18,12.7,18,25.4,83.6,13.2,48.2,34.5,Avonet
Geospiza_pallida,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,17.1,11.2,5.2,7.4,22.6,69,10.2,40.2,23.1,Avonet
Geospiza_parvula,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,11.2,7,4.3,6.5,19.3,61.3,9.1,36.7,13.2,Avonet
Geospiza_pauper,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,9.5,5.2,8.3,22.1,69,12.3,48.9,16,Avonet
Geospiza_propinqua,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,19.9,16.1,9,11.3,24.4,76.3,13.5,45.5,27.6,Avonet
Geospiza_psittacula,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,9.1,5.7,9.7,21.5,68.7,10.7,41.1,18.7,Avonet
Geospiza_scandens,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,20.4,14.4,7,8.4,22.2,72.2,10,40.8,22.7,Avonet
Geospiza_septentrionalis,Geospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,15.9,11.8,6.9,7.7,23.2,71.9,9.1,53,12.3,Avonet
Geospizopsis_plebejus,Geospizopsis,Thraupidae,Passeriformes,Neoaves,Extant,1,12.7,6.7,3.8,4.7,18.7,73.8,15.9,50.9,14.7,Avonet
Geospizopsis_unicolor,Geospizopsis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.7,8.4,4.9,5.8,27.2,87.1,14.5,63.9,21.9,Avonet
Gubernatrix_cristata,Gubernatrix,Thraupidae,Passeriformes,Neoaves,Extant,1,17.7,11.5,6.1,10.1,24.5,93.8,16,95.4,47.6,Avonet
Haplospiza_unicolor,Haplospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,13.7,8.8,4.3,6.5,17.6,64.2,11.8,49,15.3,Avonet
Hemithraupis_flavicollis,Hemithraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.5,8.1,4.1,5.1,15.7,67.9,13.6,53.2,12.8,Avonet
Hemithraupis_guira,Hemithraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.5,8.4,4.1,4.8,16,63.5,13.7,52.2,12,Avonet
Hemithraupis_ruficapilla,Hemithraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.5,9.3,3.9,4.5,16.2,64,12.9,49.4,11,Avonet
Heterospingus_rubrifrons,Heterospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,21.2,13.7,5.9,6.8,20.2,80,20.2,57.1,38,Avonet
Heterospingus_xanthopygius,Heterospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,20.9,13.4,6.4,7.7,20.4,86.9,17.4,63.4,38.8,Avonet
Idiopsar_brachyurus,Idiopsar,Thraupidae,Passeriformes,Neoaves,Extant,1,23.3,16.4,7,8.1,25.8,101.2,20.7,70,43,Avonet
Incaspiza_laeta,Incaspiza,Thraupidae,Passeriformes,Neoaves,Extant,1,15.3,9.2,4.6,5.5,23.4,64.5,5.6,58.4,22,Avonet
Incaspiza_ortizi,Incaspiza,Thraupidae,Passeriformes,Neoaves,Extant,1,19,12.1,5.4,6.8,27.6,71,9.5,71.9,32.4,Avonet
Incaspiza_personata,Incaspiza,Thraupidae,Passeriformes,Neoaves,Extant,1,16.5,9.5,5.2,7,26.2,71.5,6.7,74,33.2,Avonet
Incaspiza_pulchra,Incaspiza,Thraupidae,Passeriformes,Neoaves,Extant,1,16.7,11.3,5.8,7.6,23,68.7,5.9,66.3,27.6,Avonet
Incaspiza_watkinsi,Incaspiza,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,9.4,5.2,5.6,23.2,62,6,46.8,20.4,Avonet
Iridophanes_pulcherrimus,Iridophanes,Thraupidae,Passeriformes,Neoaves,Extant,1,15.9,9.1,4,4,16.2,66.6,16.2,40,15.3,Avonet
Iridosornis_analis,Iridosornis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,8.6,5.5,7.2,22.7,79,14.1,68.8,26,Avonet
Iridosornis_jelskii,Iridosornis,Thraupidae,Passeriformes,Neoaves,Extant,1,12.6,6.7,4.2,6.4,23.9,72.7,12.2,64.7,20,Avonet
Iridosornis_porphyrocephalus,Iridosornis,Thraupidae,Passeriformes,Neoaves,Extant,1,15.8,8.4,4.8,6.8,22.2,75.2,12.7,58.9,21.7,Avonet
Iridosornis_reinhardti,Iridosornis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.7,7.8,4.5,7,23.7,82.9,15.1,72.4,24,Avonet
Iridosornis_rufivertex,Iridosornis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.2,8.2,4.4,6.9,24.7,83.6,14.9,70,23,Avonet
Islerothraupis_cristata,Islerothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,15.9,11.1,5.6,6.9,18.2,76.2,14.2,70.4,18.8,Avonet
Islerothraupis_luctuosa,Islerothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,14,9.9,4.9,5.5,17.3,62.1,10.8,54,13,Avonet
Islerothraupis_rufiventer,Islerothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,16.3,10.3,4.7,5.8,17.6,74.7,13.3,70,19,Avonet
Kleinothraupis_atropileus,Kleinothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,16.5,8.6,4.5,5.2,23.6,75.6,9.6,73.5,22,Avonet
Kleinothraupis_auricularis,Kleinothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,16.4,8.6,4.3,5.5,24.3,76.4,10.1,74,22,Avonet
Kleinothraupis_calophrys,Kleinothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.6,7.7,4.2,4.8,22.6,68.4,7.9,67.5,19.3,Avonet
Kleinothraupis_parodii,Kleinothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,13.5,7.8,4.3,5,22.5,70.2,9.6,71.4,21.8,Avonet
Kleinothraupis_reyi,Kleinothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,14.1,7.1,4,4.5,20.8,64.8,8.7,65.5,19,Avonet
Lanio_aurantius,Lanio,Thraupidae,Passeriformes,Neoaves,Extant,1,22.8,14.9,6.5,8.6,20.1,104.8,20,91.2,35,Avonet
Lanio_fulvus,Lanio,Thraupidae,Passeriformes,Neoaves,Extant,1,19.3,13.5,6,7.2,17.5,87.6,17.1,70.6,24,Avonet
Lanio_leucothorax,Lanio,Thraupidae,Passeriformes,Neoaves,Extant,1,22.5,14.9,6.7,8.5,19.3,102.7,19.6,90.8,40,Avonet
Lanio_versicolor,Lanio,Thraupidae,Passeriformes,Neoaves,Extant,1,15.2,9.8,4.9,5.4,15.3,76.7,15.5,67.6,17,Avonet
Lophospingus_griseocristatus,Lophospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,14.1,9.3,5,7.2,18.5,70.5,8.9,59.8,17.9,Avonet
Lophospingus_pusillus,Lophospingus,Thraupidae,Passeriformes,Neoaves,Extant,1,11.9,8,4.2,6.2,14.9,63.8,9.2,53.2,14.4,Avonet
Loxigilla_barbadensis,Loxigilla,Thraupidae,Passeriformes,Neoaves,Extant,1,15,8.9,5,7,20.1,68.2,11.3,49,16.6,Avonet
Loxigilla_noctis,Loxigilla,Thraupidae,Passeriformes,Neoaves,Extant,1,13.9,8.6,4.8,7.4,19.9,68.8,12.2,50.4,16.6,Avonet
Loxipasser_anoxanthus,Loxipasser,Thraupidae,Passeriformes,Neoaves,Extant,1,10.3,6.3,4,6.3,13.5,61.4,9.3,45.8,11.4,Avonet
Maschalethraupis_surinama,Maschalethraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,16.4,11.9,5.3,5.5,18,79.9,16.3,70.1,19,Avonet
Melanodera_melanodera,Melanodera,Thraupidae,Passeriformes,Neoaves,Extant,1,13.6,8.5,5.6,7,22.4,88.6,29.2,60.4,28.7,Avonet
Melanodera_xanthogramma,Melanodera,Thraupidae,Passeriformes,Neoaves,Extant,1,14.2,9.4,6.2,8.2,22.4,102.2,36,63.3,35.1,Avonet
Melanospiza_bicolor,Melanospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,10.6,6.3,4.2,5.7,16.3,52.7,7.7,38.5,9.8,Avonet
Melanospiza_richardsoni,Melanospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,17.2,11.2,6.4,9.4,22.5,65,11.1,44,20.9,Avonet
Microspingus_alticola,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,13.7,7,3.7,4.8,23,72.5,10.9,78.5,24,Avonet
Microspingus_cabanisi,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,11.8,8,4.7,5.6,22.2,65.3,8,63.2,19.2,Avonet
Microspingus_cinereus,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,12.7,7,3.7,4.3,19.9,60,9.7,52.5,11.6,Avonet
Microspingus_erythrophrys,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,13.3,7.2,4,4.6,21,60.1,8.3,63,14.1,Avonet
Microspingus_lateralis,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,12.2,8.4,4.6,5.8,21.3,68.9,9.2,71.4,19.2,Avonet
Microspingus_melanoleucus,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,13.2,6.8,3.4,4.7,18.3,60.4,9.9,54.8,13.1,Avonet
Microspingus_pectoralis,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,12,7.8,4,4.6,19.8,62.6,9.2,55.2,11,Avonet
Microspingus_torquatus,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,12,7.8,4,4.6,19.8,62.6,9.2,55.2,11,Avonet
Microspingus_trifasciatus,Microspingus,Thraupidae,Passeriformes,Neoaves,Extant,1,14.8,6.6,3.3,4.2,21.6,67.5,9.3,67.5,14,Avonet
Nemosia_pileata,Nemosia,Thraupidae,Passeriformes,Neoaves,Extant,1,13.9,9,4.3,5.2,17.2,68.4,13.8,47.4,16,Avonet
Nemosia_rourei,Nemosia,Thraupidae,Passeriformes,Neoaves,Extant,1,9.5,9.3,6.1,5.2,19,84.5,18,56.9,22,Avonet
Neothraupis_fasciata,Neothraupis,Thraupidae,Passeriformes,Neoaves,Extant,1,17.7,10.5,5,7.2,22.8,71.5,11.4,62.6,26.8,Avonet
Nephelornis_oneilli,Nephelornis,Thraupidae,Passeriformes,Neoaves,Extant,1,13,6.4,3,3.9,22.2,68,9.9,60.5,16.1,Avonet
Nesospiza_acunhae,Nesospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,15.4,10.3,5.3,7.8,24.7,83,16.6,69.5,28.5,Avonet
Nesospiza_questi,Nesospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,16.5,10.1,4.6,7.2,23.3,79,16.1,67,28.5,Avonet
Nesospiza_wilkinsi,Nesospiza,Thraupidae,Passeriformes,Neoaves,Extant,1,21.4,13.9,7.9,13,27.9,93.7,18.5,75.3,43.2,Avonet
Orchesticus_abeillei,Orchesticus,Thraupidae,Passeriformes,Neoaves,Extant,1,17.1,11.4,8,9.3,22.9,87,16.8,81,31.5,Avonet
Parkerthraustes_humeralis,Parkerthraustes,Thraupidae,Passeriformes,Neoaves,Extant,1,19.7,12.9,8.2,10,20.9,83.9,19.8,71.5,37,Avonet
Paroaria_baeri,Paroaria,Thraupidae,Passeriformes,Neoaves,Extant,1,15.2,9,4.7,5.9,20.9,78.5,11.9,76.9,25.8,Avonet
Paroaria_capitata,Paroaria,Thraupidae,Passeriformes,Neoaves,Extant,1,15.1,9,4.6,5.7,21,79.6,10.8,79.2,22.3,Avonet
Paroaria_coronata,Paroaria,Thraupidae,Passeriformes,Neoaves,Extant,1,16.8,10.5,6.2,8.5,25.3,98.6,17.3,85.8,37.8,Avonet
Paroaria_dominicana,Paroaria,Thraupidae,Passeriformes,Neoaves,Extant,1,18.3,10.9,5.6,8.5,22.9,91.2,16.4,76.1,33.2,Avonet
Paroaria_gularis,Paroaria,Thraupidae,Passeriformes,Neoaves,Extant,1,16.6,10.4,4.7,6,22.3,83.6,12.9,69,23.6,Avonet
Paroaria_nigrogenis,Paroaria,Thraupidae,Passeriformes,Neoaves,Extant,1,16.7,9.2,4.8,5.8,21,76.7,15.7,59.9,21.5,Avonet
Phonipara_canora,Phonipara,Thraupidae,Passeriformes,Neoaves,Extant,1,9.4,6.2,4.2,5.7,14.9,47.5,6,32.8,8.1,Avonet
Phrygilus_atriceps,Phrygilus,Thraupidae,Passeriformes,Neoaves,Extant,1,17.9,11.3,6.1,7.7,26,94.4,20.2,68.2,24.3,Avonet
Phrygilus_gayi,Phrygilus,Thraupidae,Passeriformes,Neoaves,Extant,1,14.1,9.5,5.9,7.5,19.8,82,17.1,67,25.6,Avonet
